,date,tank,isIsolated,diameter,alpha,hlx,hln,spaceTank,NIVEL DE PRODUCTO,TEMPERATURA RADAR,substance,pmLiquid,pmVapor,a,b,kc
430,2023-12-03 07:10:58,K003,0,100,0,30,7,1,7076.32,87.2919,GMR,96.49,69.22,12.1851,5642.61,1
431,2023-12-03 07:11:58,K003,0,100,0,30,7,1,7076.32,87.2912,GMR,96.49,69.22,12.1851,5642.61,1
432,2023-12-03 07:12:58,K003,0,100,0,30,7,1,7076.33,87.2906,GMR,96.49,69.22,12.1851,5642.61,1
433,2023-12-03 07:13:58,K003,0,100,0,30,7,1,7076.33,87.29,GMR,96.49,69.22,12.1851,5642.61,1
434,2023-12-03 07:14:58,K003,0,100,0,30,7,1,7076.34,87.2894,GMR,96.49,69.22,12.1851,5642.61,1
435,2023-12-03 07:15:58,K003,0,100,0,30,7,1,7076.34,87.2887,GMR,96.49,69.22,12.1851,5642.61,1
436,2023-12-03 07:16:58,K003,0,100,0,30,7,1,7076.34,87.2881,GMR,96.49,69.22,12.1851,5642.61,1
437,2023-12-03 07:17:58,K003,0,100,0,30,7,1,7076.35,87.2875,GMR,96.49,69.22,12.1851,5642.61,1
438,2023-12-03 07:18:58,K003,0,100,0,30,7,1,7076.35,87.2869,GMR,96.49,69.22,12.1851,5642.61,1
439,2023-12-03 07:19:58,K003,0,100,0,30,7,1,7076.36,87.2862,GMR,96.49,69.22,12.1851,5642.61,1
440,2023-12-03 07:20:58,K003,0,100,0,30,7,1,7076.36,87.2856,GMR,96.49,69.22,12.1851,5642.61,1
441,2023-12-03 07:21:58,K003,0,100,0,30,7,1,7076.37,87.285,GMR,96.49,69.22,12.1851,5642.61,1
442,2023-12-03 07:22:58,K003,0,100,0,30,7,1,7076.37,87.2843,GMR,96.49,69.22,12.1851,5642.61,1
443,2023-12-03 07:23:58,K003,0,100,0,30,7,1,7076.38,87.2837,GMR,96.49,69.22,12.1851,5642.61,1
444,2023-12-03 07:24:58,K003,0,100,0,30,7,1,7076.38,87.2831,GMR,96.49,69.22,12.1851,5642.61,1
445,2023-12-03 07:25:58,K003,0,100,0,30,7,1,7076.39,87.2825,GMR,96.49,69.22,12.1851,5642.61,1
446,2023-12-03 07:26:58,K003,0,100,0,30,7,1,7076.39,87.2818,GMR,96.49,69.22,12.1851,5642.61,1
447,2023-12-03 07:27:58,K003,0,100,0,30,7,1,7076.39,87.2812,GMR,96.49,69.22,12.1851,5642.61,1
448,2023-12-03 07:28:58,K003,0,100,0,30,7,1,7076.4,87.2806,GMR,96.49,69.22,12.1851,5642.61,1
449,2023-12-03 07:29:58,K003,0,100,0,30,7,1,7076.4,87.28,GMR,96.49,69.22,12.1851,5642.61,1
450,2023-12-03 07:30:58,K003,0,100,0,30,7,1,7076.41,87.2793,GMR,96.49,69.22,12.1851,5642.61,1
451,2023-12-03 07:31:58,K003,0,100,0,30,7,1,7076.41,87.2787,GMR,96.49,69.22,12.1851,5642.61,1
452,2023-12-03 07:32:58,K003,0,100,0,30,7,1,7076.42,87.2781,GMR,96.49,69.22,12.1851,5642.61,1
453,2023-12-03 07:33:58,K003,0,100,0,30,7,1,7076.42,87.2775,GMR,96.49,69.22,12.1851,5642.61,1
454,2023-12-03 07:34:58,K003,0,100,0,30,7,1,7076.43,87.2768,GMR,96.49,69.22,12.1851,5642.61,1
455,2023-12-03 07:35:58,K003,0,100,0,30,7,1,7076.43,87.2762,GMR,96.49,69.22,12.1851,5642.61,1
456,2023-12-03 07:36:58,K003,0,100,0,30,7,1,7076.44,87.2756,GMR,96.49,69.22,12.1851,5642.61,1
457,2023-12-03 07:37:58,K003,0,100,0,30,7,1,7076.44,87.2749,GMR,96.49,69.22,12.1851,5642.61,1
458,2023-12-03 07:38:58,K003,0,100,0,30,7,1,7076.44,87.2743,GMR,96.49,69.22,12.1851,5642.61,1
459,2023-12-03 07:39:58,K003,0,100,0,30,7,1,7076.45,87.2737,GMR,96.49,69.22,12.1851,5642.61,1
460,2023-12-03 07:40:58,K003,0,100,0,30,7,1,7076.45,87.2731,GMR,96.49,69.22,12.1851,5642.61,1
461,2023-12-03 07:41:58,K003,0,100,0,30,7,1,7076.46,87.2724,GMR,96.49,69.22,12.1851,5642.61,1
462,2023-12-03 07:42:58,K003,0,100,0,30,7,1,7076.46,87.2718,GMR,96.49,69.22,12.1851,5642.61,1
463,2023-12-03 07:43:58,K003,0,100,0,30,7,1,7076.47,87.2712,GMR,96.49,69.22,12.1851,5642.61,1
464,2023-12-03 07:44:58,K003,0,100,0,30,7,1,7076.47,87.2706,GMR,96.49,69.22,12.1851,5642.61,1
465,2023-12-03 07:45:58,K003,0,100,0,30,7,1,7076.48,87.2699,GMR,96.49,69.22,12.1851,5642.61,1
466,2023-12-03 07:46:58,K003,0,100,0,30,7,1,7076.48,87.2693,GMR,96.49,69.22,12.1851,5642.61,1
467,2023-12-03 07:47:58,K003,0,100,0,30,7,1,7076.48,87.2687,GMR,96.49,69.22,12.1851,5642.61,1
468,2023-12-03 07:48:58,K003,0,100,0,30,7,1,7076.49,87.268,GMR,96.49,69.22,12.1851,5642.61,1
469,2023-12-03 07:49:58,K003,0,100,0,30,7,1,7076.49,87.2674,GMR,96.49,69.22,12.1851,5642.61,1
470,2023-12-03 07:50:58,K003,0,100,0,30,7,1,7076.5,87.2668,GMR,96.49,69.22,12.1851,5642.61,1
471,2023-12-03 07:51:58,K003,0,100,0,30,7,1,7076.5,87.2662,GMR,96.49,69.22,12.1851,5642.61,1
472,2023-12-03 07:52:58,K003,0,100,0,30,7,1,7076.51,87.2655,GMR,96.49,69.22,12.1851,5642.61,1
473,2023-12-03 07:53:58,K003,0,100,0,30,7,1,7076.51,87.2649,GMR,96.49,69.22,12.1851,5642.61,1
474,2023-12-03 07:54:58,K003,0,100,0,30,7,1,7076.52,87.2643,GMR,96.49,69.22,12.1851,5642.61,1
475,2023-12-03 07:55:58,K003,0,100,0,30,7,1,7076.52,87.2636,GMR,96.49,69.22,12.1851,5642.61,1
476,2023-12-03 07:56:58,K003,0,100,0,30,7,1,7076.52,87.263,GMR,96.49,69.22,12.1851,5642.61,1
477,2023-12-03 07:57:58,K003,0,100,0,30,7,1,7076.53,87.2624,GMR,96.49,69.22,12.1851,5642.61,1
478,2023-12-03 07:58:58,K003,0,100,0,30,7,1,7076.53,87.2618,GMR,96.49,69.22,12.1851,5642.61,1
479,2023-12-03 07:59:58,K003,0,100,0,30,7,1,7076.54,87.2611,GMR,96.49,69.22,12.1851,5642.61,1
480,2023-12-03 08:00:58,K003,0,100,0,30,7,1,7076.54,87.2605,GMR,96.49,69.22,12.1851,5642.61,1
481,2023-12-03 08:01:58,K003,0,100,0,30,7,1,7076.55,87.2599,GMR,96.49,69.22,12.1851,5642.61,1
482,2023-12-03 08:02:58,K003,0,100,0,30,7,1,7076.55,87.2593,GMR,96.49,69.22,12.1851,5642.61,1
483,2023-12-03 08:03:58,K003,0,100,0,30,7,1,7076.56,87.2586,GMR,96.49,69.22,12.1851,5642.61,1
484,2023-12-03 08:04:58,K003,0,100,0,30,7,1,7076.56,87.258,GMR,96.49,69.22,12.1851,5642.61,1
485,2023-12-03 08:05:58,K003,0,100,0,30,7,1,7076.57,87.2574,GMR,96.49,69.22,12.1851,5642.61,1
486,2023-12-03 08:06:58,K003,0,100,0,30,7,1,7076.57,87.2568,GMR,96.49,69.22,12.1851,5642.61,1
487,2023-12-03 08:07:58,K003,0,100,0,30,7,1,7076.57,87.2561,GMR,96.49,69.22,12.1851,5642.61,1
488,2023-12-03 08:08:58,K003,0,100,0,30,7,1,7076.58,87.2555,GMR,96.49,69.22,12.1851,5642.61,1
489,2023-12-03 08:09:58,K003,0,100,0,30,7,1,7076.58,87.2549,GMR,96.49,69.22,12.1851,5642.61,1
490,2023-12-03 08:10:58,K003,0,100,0,30,7,1,7076.59,87.2542,GMR,96.49,69.22,12.1851,5642.61,1
491,2023-12-03 08:11:58,K003,0,100,0,30,7,1,7076.59,87.2536,GMR,96.49,69.22,12.1851,5642.61,1
492,2023-12-03 08:12:58,K003,0,100,0,30,7,1,7076.6,87.253,GMR,96.49,69.22,12.1851,5642.61,1
493,2023-12-03 08:13:58,K003,0,100,0,30,7,1,7076.6,87.2524,GMR,96.49,69.22,12.1851,5642.61,1
494,2023-12-03 08:14:58,K003,0,100,0,30,7,1,7076.61,87.2517,GMR,96.49,69.22,12.1851,5642.61,1
495,2023-12-03 08:15:58,K003,0,100,0,30,7,1,7076.61,87.2511,GMR,96.49,69.22,12.1851,5642.61,1
496,2023-12-03 08:16:58,K003,0,100,0,30,7,1,7076.62,87.2505,GMR,96.49,69.22,12.1851,5642.61,1
497,2023-12-03 08:17:58,K003,0,100,0,30,7,1,7076.62,87.2499,GMR,96.49,69.22,12.1851,5642.61,1
498,2023-12-03 08:18:58,K003,0,100,0,30,7,1,7076.62,87.2492,GMR,96.49,69.22,12.1851,5642.61,1
499,2023-12-03 08:19:58,K003,0,100,0,30,7,1,7076.63,87.2486,GMR,96.49,69.22,12.1851,5642.61,1
500,2023-12-03 08:20:58,K003,0,100,0,30,7,1,7076.63,87.248,GMR,96.49,69.22,12.1851,5642.61,1
501,2023-12-03 08:21:57,K003,0,100,0,30,7,1,7076.64,87.2473,GMR,96.49,69.22,12.1851,5642.61,1
502,2023-12-03 08:22:57,K003,0,100,0,30,7,1,7076.64,87.2467,GMR,96.49,69.22,12.1851,5642.61,1
503,2023-12-03 08:23:57,K003,0,100,0,30,7,1,7076.65,87.2461,GMR,96.49,69.22,12.1851,5642.61,1
504,2023-12-03 08:24:57,K003,0,100,0,30,7,1,7076.65,87.2455,GMR,96.49,69.22,12.1851,5642.61,1
505,2023-12-03 08:25:57,K003,0,100,0,30,7,1,7076.66,87.2448,GMR,96.49,69.22,12.1851,5642.61,1
506,2023-12-03 08:26:57,K003,0,100,0,30,7,1,7076.66,87.2442,GMR,96.49,69.22,12.1851,5642.61,1
507,2023-12-03 08:27:57,K003,0,100,0,30,7,1,7076.66,87.2436,GMR,96.49,69.22,12.1851,5642.61,1
508,2023-12-03 08:28:57,K003,0,100,0,30,7,1,7076.67,87.243,GMR,96.49,69.22,12.1851,5642.61,1
509,2023-12-03 08:29:57,K003,0,100,0,30,7,1,7076.67,87.2423,GMR,96.49,69.22,12.1851,5642.61,1
510,2023-12-03 08:30:57,K003,0,100,0,30,7,1,7076.68,87.2417,GMR,96.49,69.22,12.1851,5642.61,1
511,2023-12-03 08:31:57,K003,0,100,0,30,7,1,7076.68,87.2411,GMR,96.49,69.22,12.1851,5642.61,1
512,2023-12-03 08:32:57,K003,0,100,0,30,7,1,7076.69,87.2404,GMR,96.49,69.22,12.1851,5642.61,1
513,2023-12-03 08:33:57,K003,0,100,0,30,7,1,7076.69,87.2398,GMR,96.49,69.22,12.1851,5642.61,1
514,2023-12-03 08:34:57,K003,0,100,0,30,7,1,7076.7,87.2392,GMR,96.49,69.22,12.1851,5642.61,1
515,2023-12-03 08:35:57,K003,0,100,0,30,7,1,7076.7,87.2386,GMR,96.49,69.22,12.1851,5642.61,1
516,2023-12-03 08:36:57,K003,0,100,0,30,7,1,7076.71,87.2379,GMR,96.49,69.22,12.1851,5642.61,1
517,2023-12-03 08:37:57,K003,0,100,0,30,7,1,7076.71,87.2373,GMR,96.49,69.22,12.1851,5642.61,1
518,2023-12-03 08:38:57,K003,0,100,0,30,7,1,7076.71,87.2367,GMR,96.49,69.22,12.1851,5642.61,1
519,2023-12-03 08:39:57,K003,0,100,0,30,7,1,7076.72,87.2361,GMR,96.49,69.22,12.1851,5642.61,1
520,2023-12-03 08:40:57,K003,0,100,0,30,7,1,7076.72,87.2354,GMR,96.49,69.22,12.1851,5642.61,1
521,2023-12-03 08:41:57,K003,0,100,0,30,7,1,7076.73,87.2348,GMR,96.49,69.22,12.1851,5642.61,1
522,2023-12-03 08:42:57,K003,0,100,0,30,7,1,7076.73,87.2342,GMR,96.49,69.22,12.1851,5642.61,1
523,2023-12-03 08:43:57,K003,0,100,0,30,7,1,7076.74,87.2336,GMR,96.49,69.22,12.1851,5642.61,1
524,2023-12-03 08:44:57,K003,0,100,0,30,7,1,7076.74,87.2329,GMR,96.49,69.22,12.1851,5642.61,1
525,2023-12-03 08:45:57,K003,0,100,0,30,7,1,7076.75,87.2323,GMR,96.49,69.22,12.1851,5642.61,1
526,2023-12-03 08:46:57,K003,0,100,0,30,7,1,7076.75,87.2317,GMR,96.49,69.22,12.1851,5642.61,1
527,2023-12-03 08:47:57,K003,0,100,0,30,7,1,7076.75,87.231,GMR,96.49,69.22,12.1851,5642.61,1
528,2023-12-03 08:48:57,K003,0,100,0,30,7,1,7076.76,87.2304,GMR,96.49,69.22,12.1851,5642.61,1
529,2023-12-03 08:49:57,K003,0,100,0,30,7,1,7076.76,87.2298,GMR,96.49,69.22,12.1851,5642.61,1
530,2023-12-03 08:50:57,K003,0,100,0,30,7,1,7076.77,87.2292,GMR,96.49,69.22,12.1851,5642.61,1
531,2023-12-03 08:51:57,K003,0,100,0,30,7,1,7076.77,87.2285,GMR,96.49,69.22,12.1851,5642.61,1
532,2023-12-03 08:52:57,K003,0,100,0,30,7,1,7076.78,87.2279,GMR,96.49,69.22,12.1851,5642.61,1
533,2023-12-03 08:53:57,K003,0,100,0,30,7,1,7076.78,87.2273,GMR,96.49,69.22,12.1851,5642.61,1
534,2023-12-03 08:54:57,K003,0,100,0,30,7,1,7076.79,87.2267,GMR,96.49,69.22,12.1851,5642.61,1
535,2023-12-03 08:55:57,K003,0,100,0,30,7,1,7076.79,87.226,GMR,96.49,69.22,12.1851,5642.61,1
536,2023-12-03 08:56:57,K003,0,100,0,30,7,1,7076.8,87.2254,GMR,96.49,69.22,12.1851,5642.61,1
537,2023-12-03 08:57:57,K003,0,100,0,30,7,1,7076.8,87.2248,GMR,96.49,69.22,12.1851,5642.61,1
538,2023-12-03 08:58:57,K003,0,100,0,30,7,1,7076.8,87.2241,GMR,96.49,69.22,12.1851,5642.61,1
539,2023-12-03 08:59:57,K003,0,100,0,30,7,1,7076.81,87.2235,GMR,96.49,69.22,12.1851,5642.61,1
540,2023-12-03 09:00:57,K003,0,100,0,30,7,1,7076.81,87.2229,GMR,96.49,69.22,12.1851,5642.61,1
541,2023-12-03 09:01:57,K003,0,100,0,30,7,1,7076.82,87.2223,GMR,96.49,69.22,12.1851,5642.61,1
542,2023-12-03 09:02:57,K003,0,100,0,30,7,1,7076.82,87.2216,GMR,96.49,69.22,12.1851,5642.61,1
543,2023-12-03 09:03:57,K003,0,100,0,30,7,1,7076.83,87.221,GMR,96.49,69.22,12.1851,5642.61,1
544,2023-12-03 09:04:57,K003,0,100,0,30,7,1,7076.83,87.2204,GMR,96.49,69.22,12.1851,5642.61,1
545,2023-12-03 09:05:57,K003,0,100,0,30,7,1,7076.84,87.2197,GMR,96.49,69.22,12.1851,5642.61,1
546,2023-12-03 09:06:57,K003,0,100,0,30,7,1,7076.84,87.2191,GMR,96.49,69.22,12.1851,5642.61,1
547,2023-12-03 09:07:57,K003,0,100,0,30,7,1,7076.84,87.2185,GMR,96.49,69.22,12.1851,5642.61,1
548,2023-12-03 09:08:57,K003,0,100,0,30,7,1,7076.85,87.2179,GMR,96.49,69.22,12.1851,5642.61,1
549,2023-12-03 09:09:57,K003,0,100,0,30,7,1,7076.85,87.2172,GMR,96.49,69.22,12.1851,5642.61,1
550,2023-12-03 09:10:57,K003,0,100,0,30,7,1,7076.86,87.2166,GMR,96.49,69.22,12.1851,5642.61,1
551,2023-12-03 09:11:57,K003,0,100,0,30,7,1,7076.86,87.216,GMR,96.49,69.22,12.1851,5642.61,1
552,2023-12-03 09:12:57,K003,0,100,0,30,7,1,7076.87,87.2154,GMR,96.49,69.22,12.1851,5642.61,1
553,2023-12-03 09:13:57,K003,0,100,0,30,7,1,7076.87,87.2147,GMR,96.49,69.22,12.1851,5642.61,1
554,2023-12-03 09:14:57,K003,0,100,0,30,7,1,7076.88,87.2141,GMR,96.49,69.22,12.1851,5642.61,1
555,2023-12-03 09:15:57,K003,0,100,0,30,7,1,7076.88,87.2135,GMR,96.49,69.22,12.1851,5642.61,1
556,2023-12-03 09:16:57,K003,0,100,0,30,7,1,7076.89,87.2129,GMR,96.49,69.22,12.1851,5642.61,1
557,2023-12-03 09:17:57,K003,0,100,0,30,7,1,7076.89,87.2122,GMR,96.49,69.22,12.1851,5642.61,1
558,2023-12-03 09:18:57,K003,0,100,0,30,7,1,7076.89,87.2116,GMR,96.49,69.22,12.1851,5642.61,1
559,2023-12-03 09:19:57,K003,0,100,0,30,7,1,7076.9,87.211,GMR,96.49,69.22,12.1851,5642.61,1
560,2023-12-03 09:20:57,K003,0,100,0,30,7,1,7076.9,87.2103,GMR,96.49,69.22,12.1851,5642.61,1
561,2023-12-03 09:21:57,K003,0,100,0,30,7,1,7076.91,87.2097,GMR,96.49,69.22,12.1851,5642.61,1
562,2023-12-03 09:22:57,K003,0,100,0,30,7,1,7076.91,87.2091,GMR,96.49,69.22,12.1851,5642.61,1
563,2023-12-03 09:23:57,K003,0,100,0,30,7,1,7076.92,87.2085,GMR,96.49,69.22,12.1851,5642.61,1
564,2023-12-03 09:24:57,K003,0,100,0,30,7,1,7076.92,87.2078,GMR,96.49,69.22,12.1851,5642.61,1
565,2023-12-03 09:25:57,K003,0,100,0,30,7,1,7076.93,87.2072,GMR,96.49,69.22,12.1851,5642.61,1
566,2023-12-03 09:26:57,K003,0,100,0,30,7,1,7076.93,87.2066,GMR,96.49,69.22,12.1851,5642.61,1
567,2023-12-03 09:27:57,K003,0,100,0,30,7,1,7076.93,87.206,GMR,96.49,69.22,12.1851,5642.61,1
568,2023-12-03 09:28:57,K003,0,100,0,30,7,1,7076.94,87.2053,GMR,96.49,69.22,12.1851,5642.61,1
569,2023-12-03 09:29:57,K003,0,100,0,30,7,1,7076.94,87.2047,GMR,96.49,69.22,12.1851,5642.61,1
570,2023-12-03 09:30:57,K003,0,100,0,30,7,1,7076.95,87.2041,GMR,96.49,69.22,12.1851,5642.61,1
571,2023-12-03 09:31:57,K003,0,100,0,30,7,1,7076.95,87.2034,GMR,96.49,69.22,12.1851,5642.61,1
572,2023-12-03 09:32:57,K003,0,100,0,30,7,1,7076.96,87.2028,GMR,96.49,69.22,12.1851,5642.61,1
573,2023-12-03 09:33:57,K003,0,100,0,30,7,1,7076.96,87.2022,GMR,96.49,69.22,12.1851,5642.61,1
574,2023-12-03 09:34:57,K003,0,100,0,30,7,1,7076.97,87.2016,GMR,96.49,69.22,12.1851,5642.61,1
575,2023-12-03 09:35:57,K003,0,100,0,30,7,1,7076.97,87.2009,GMR,96.49,69.22,12.1851,5642.61,1
576,2023-12-03 09:36:57,K003,0,100,0,30,7,1,7076.98,87.2003,GMR,96.49,69.22,12.1851,5642.61,1
577,2023-12-03 09:37:57,K003,0,100,0,30,7,1,7076.98,87.2,GMR,96.49,69.22,12.1851,5642.61,1
578,2023-12-03 09:38:57,K003,0,100,0,30,7,1,7076.98,87.2,GMR,96.49,69.22,12.1851,5642.61,1
579,2023-12-03 09:39:57,K003,0,100,0,30,7,1,7076.99,87.2,GMR,96.49,69.22,12.1851,5642.61,1
580,2023-12-03 09:40:57,K003,0,100,0,30,7,1,7076.99,87.2,GMR,96.49,69.22,12.1851,5642.61,1
581,2023-12-03 09:41:57,K003,0,100,0,30,7,1,7077.0,87.2,GMR,96.49,69.22,12.1851,5642.61,1
582,2023-12-03 09:42:57,K003,0,100,0,30,7,1,7077.0,87.2,GMR,96.49,69.22,12.1851,5642.61,1
583,2023-12-03 09:43:57,K003,0,100,0,30,7,1,7077.01,87.2,GMR,96.49,69.22,12.1851,5642.61,1
584,2023-12-03 09:44:57,K003,0,100,0,30,7,1,7077.01,87.2,GMR,96.49,69.22,12.1851,5642.61,1
585,2023-12-03 09:45:57,K003,0,100,0,30,7,1,7077.02,87.2,GMR,96.49,69.22,12.1851,5642.61,1
586,2023-12-03 09:46:57,K003,0,100,0,30,7,1,7077.02,87.2,GMR,96.49,69.22,12.1851,5642.61,1
587,2023-12-03 09:47:57,K003,0,100,0,30,7,1,7077.02,87.2,GMR,96.49,69.22,12.1851,5642.61,1
588,2023-12-03 09:48:57,K003,0,100,0,30,7,1,7077.03,87.2,GMR,96.49,69.22,12.1851,5642.61,1
589,2023-12-03 09:49:57,K003,0,100,0,30,7,1,7077.03,87.2,GMR,96.49,69.22,12.1851,5642.61,1
590,2023-12-03 09:50:57,K003,0,100,0,30,7,1,7077.04,87.2,GMR,96.49,69.22,12.1851,5642.61,1
591,2023-12-03 09:51:57,K003,0,100,0,30,7,1,7077.04,87.2,GMR,96.49,69.22,12.1851,5642.61,1
592,2023-12-03 09:52:57,K003,0,100,0,30,7,1,7077.05,87.2,GMR,96.49,69.22,12.1851,5642.61,1
593,2023-12-03 09:53:57,K003,0,100,0,30,7,1,7077.05,87.2,GMR,96.49,69.22,12.1851,5642.61,1
594,2023-12-03 09:54:57,K003,0,100,0,30,7,1,7077.06,87.2,GMR,96.49,69.22,12.1851,5642.61,1
595,2023-12-03 09:55:57,K003,0,100,0,30,7,1,7077.06,87.2,GMR,96.49,69.22,12.1851,5642.61,1
596,2023-12-03 09:56:57,K003,0,100,0,30,7,1,7077.07,87.2,GMR,96.49,69.22,12.1851,5642.61,1
597,2023-12-03 09:57:57,K003,0,100,0,30,7,1,7077.07,87.2,GMR,96.49,69.22,12.1851,5642.61,1
598,2023-12-03 09:58:57,K003,0,100,0,30,7,1,7077.07,87.2,GMR,96.49,69.22,12.1851,5642.61,1
599,2023-12-03 09:59:57,K003,0,100,0,30,7,1,7077.08,87.2,GMR,96.49,69.22,12.1851,5642.61,1
600,2023-12-03 10:00:57,K003,0,100,0,30,7,1,7077.08,87.2,GMR,96.49,69.22,12.1851,5642.61,1
601,2023-12-03 10:01:57,K003,0,100,0,30,7,1,7077.09,87.2,GMR,96.49,69.22,12.1851,5642.61,1
602,2023-12-03 10:02:57,K003,0,100,0,30,7,1,7077.09,87.2,GMR,96.49,69.22,12.1851,5642.61,1
603,2023-12-03 10:03:57,K003,0,100,0,30,7,1,7077.1,87.2,GMR,96.49,69.22,12.1851,5642.61,1
604,2023-12-03 10:04:57,K003,0,100,0,30,7,1,7077.1,87.2,GMR,96.49,69.22,12.1851,5642.61,1
605,2023-12-03 10:05:57,K003,0,100,0,30,7,1,7077.11,87.2,GMR,96.49,69.22,12.1851,5642.61,1
606,2023-12-03 10:06:57,K003,0,100,0,30,7,1,7077.11,87.2,GMR,96.49,69.22,12.1851,5642.61,1
607,2023-12-03 10:07:57,K003,0,100,0,30,7,1,7077.11,87.2,GMR,96.49,69.22,12.1851,5642.61,1
608,2023-12-03 10:08:57,K003,0,100,0,30,7,1,7077.12,87.2,GMR,96.49,69.22,12.1851,5642.61,1
609,2023-12-03 10:09:57,K003,0,100,0,30,7,1,7077.12,87.2,GMR,96.49,69.22,12.1851,5642.61,1
610,2023-12-03 10:10:57,K003,0,100,0,30,7,1,7077.13,87.2,GMR,96.49,69.22,12.1851,5642.61,1
611,2023-12-03 10:11:57,K003,0,100,0,30,7,1,7077.13,87.2,GMR,96.49,69.22,12.1851,5642.61,1
612,2023-12-03 10:12:57,K003,0,100,0,30,7,1,7077.14,87.2,GMR,96.49,69.22,12.1851,5642.61,1
613,2023-12-03 10:13:57,K003,0,100,0,30,7,1,7077.14,87.2,GMR,96.49,69.22,12.1851,5642.61,1
614,2023-12-03 10:14:57,K003,0,100,0,30,7,1,7077.15,87.2,GMR,96.49,69.22,12.1851,5642.61,1
615,2023-12-03 10:15:57,K003,0,100,0,30,7,1,7077.15,87.2,GMR,96.49,69.22,12.1851,5642.61,1
616,2023-12-03 10:16:57,K003,0,100,0,30,7,1,7077.16,87.2,GMR,96.49,69.22,12.1851,5642.61,1
617,2023-12-03 10:17:57,K003,0,100,0,30,7,1,7077.16,87.2,GMR,96.49,69.22,12.1851,5642.61,1
618,2023-12-03 10:18:57,K003,0,100,0,30,7,1,7077.16,87.2,GMR,96.49,69.22,12.1851,5642.61,1
619,2023-12-03 10:19:57,K003,0,100,0,30,7,1,7077.17,87.2,GMR,96.49,69.22,12.1851,5642.61,1
620,2023-12-03 10:20:57,K003,0,100,0,30,7,1,7077.17,87.2,GMR,96.49,69.22,12.1851,5642.61,1
621,2023-12-03 10:21:57,K003,0,100,0,30,7,1,7077.18,87.2,GMR,96.49,69.22,12.1851,5642.61,1
622,2023-12-03 10:22:57,K003,0,100,0,30,7,1,7077.18,87.2,GMR,96.49,69.22,12.1851,5642.61,1
623,2023-12-03 10:23:57,K003,0,100,0,30,7,1,7077.19,87.2,GMR,96.49,69.22,12.1851,5642.61,1
624,2023-12-03 10:24:57,K003,0,100,0,30,7,1,7077.19,87.2,GMR,96.49,69.22,12.1851,5642.61,1
625,2023-12-03 10:25:57,K003,0,100,0,30,7,1,7077.2,87.2,GMR,96.49,69.22,12.1851,5642.61,1
626,2023-12-03 10:26:57,K003,0,100,0,30,7,1,7077.2,87.2,GMR,96.49,69.22,12.1851,5642.61,1
627,2023-12-03 10:27:57,K003,0,100,0,30,7,1,7077.21,87.2,GMR,96.49,69.22,12.1851,5642.61,1
628,2023-12-03 10:28:57,K003,0,100,0,30,7,1,7077.21,87.2,GMR,96.49,69.22,12.1851,5642.61,1
629,2023-12-03 10:29:57,K003,0,100,0,30,7,1,7077.21,87.2,GMR,96.49,69.22,12.1851,5642.61,1
630,2023-12-03 10:30:57,K003,0,100,0,30,7,1,7077.22,87.2,GMR,96.49,69.22,12.1851,5642.61,1
631,2023-12-03 10:31:57,K003,0,100,0,30,7,1,7077.22,87.2,GMR,96.49,69.22,12.1851,5642.61,1
632,2023-12-03 10:32:57,K003,0,100,0,30,7,1,7077.23,87.2,GMR,96.49,69.22,12.1851,5642.61,1
633,2023-12-03 10:33:57,K003,0,100,0,30,7,1,7077.23,87.2,GMR,96.49,69.22,12.1851,5642.61,1
634,2023-12-03 10:34:57,K003,0,100,0,30,7,1,7077.24,87.2,GMR,96.49,69.22,12.1851,5642.61,1
635,2023-12-03 10:35:57,K003,0,100,0,30,7,1,7077.24,87.2,GMR,96.49,69.22,12.1851,5642.61,1
636,2023-12-03 10:36:57,K003,0,100,0,30,7,1,7077.25,87.2,GMR,96.49,69.22,12.1851,5642.61,1
637,2023-12-03 10:37:57,K003,0,100,0,30,7,1,7077.25,87.2,GMR,96.49,69.22,12.1851,5642.61,1
638,2023-12-03 10:38:57,K003,0,100,0,30,7,1,7077.25,87.2,GMR,96.49,69.22,12.1851,5642.61,1
639,2023-12-03 10:39:57,K003,0,100,0,30,7,1,7077.26,87.2,GMR,96.49,69.22,12.1851,5642.61,1
640,2023-12-03 10:40:57,K003,0,100,0,30,7,1,7077.26,87.2,GMR,96.49,69.22,12.1851,5642.61,1
641,2023-12-03 10:41:57,K003,0,100,0,30,7,1,7077.27,87.2,GMR,96.49,69.22,12.1851,5642.61,1
642,2023-12-03 10:42:57,K003,0,100,0,30,7,1,7077.27,87.2,GMR,96.49,69.22,12.1851,5642.61,1
643,2023-12-03 10:43:57,K003,0,100,0,30,7,1,7077.28,87.2,GMR,96.49,69.22,12.1851,5642.61,1
644,2023-12-03 10:44:57,K003,0,100,0,30,7,1,7077.28,87.2,GMR,96.49,69.22,12.1851,5642.61,1
645,2023-12-03 10:45:57,K003,0,100,0,30,7,1,7077.29,87.2,GMR,96.49,69.22,12.1851,5642.61,1
646,2023-12-03 10:46:57,K003,0,100,0,30,7,1,7077.29,87.2,GMR,96.49,69.22,12.1851,5642.61,1
647,2023-12-03 10:47:57,K003,0,100,0,30,7,1,7077.29,87.2,GMR,96.49,69.22,12.1851,5642.61,1
